 ROA(C) before interest and depreciation before interest, Operating Expense Rate, Long-term Liability to Current Assets, Inventory/Current Liability, Total expense/Assets, Long-term fund suitability ratio (A), Inventory Turnover Rate (times), Current Asset Turnover Rate, Revenue per person, Research and development expense rate, Current Ratio, Tax rate (A), Total Asset Growth Rate, Revenue Per Share (Yuan ¥), Current Liabilities/Liability, Fixed Assets Turnover Frequency, Interest-bearing debt interest rate, Allocation rate per person, Total assets to GNP price, Contingent liabilities/Net worth, Total debt/Total net worth, Operating Gross Margin, Cash flow rate, Average Collection Days, Degree of Financial Leverage (DFL), Accounts Receivable Turnover, Net Value Growth Rate, Realized Sales Gross Profit Growth Rate,Cluster,Bankrupt?,Index
0.39235167741072036,-0.710176784765651,-0.22291715069659854,-0.14576551873164884,-0.39284175938187016,-0.575124873049509,-0.8621149285547002,-0.47089179663141817,-0.08875270206066936,0.5231116217963819,-0.12973467718033382,1.234358711933046,0.4776217001166547,0.5843086926612336,0.16819035866508583,-0.47312329783191287,-0.18584029945126337,-0.23883955539110427,-0.04589791559351347,3.2092889504271938,-0.1878557343712976,-0.1524728844829103,-0.16115779019823376,0.54683509801119,-0.11430646984684702,-0.21094123618444688,-0.020064654108038184,-0.028139354071957792,3,0,1
1.0874781457311495,-0.7101759881697989,-0.0322638802132391,-0.14061230299271016,-0.4061929753205732,-0.4844616318314572,-0.8621142727535794,-0.47087229463872343,-0.3140118249652109,0.9260473802286702,0.4383685249086865,0.2405748813770288,0.8041944588271925,0.16262682798005457,-1.2120171961018016,-0.4731465856347415,-0.18473896448636912,-0.15440293119368728,-0.04240034972593876,-0.23791862259823887,-0.20944279088624426,0.24977354143849909,0.3025706621534624,0.3349088495274456,-0.10606252392082123,-0.19753743812579452,-0.002216180289367343,-0.007536660961012124,3,0,2
-1.0371695894193518,-0.71017142083373,-0.006962008583505048,-0.30138489948890673,0.3846544425955441,0.600422001216437,-0.8620655636193935,-0.47090567869456396,0.8601217503367861,1.0078379028929376,-0.10560970143550077,-1.0453461876003374,0.5080149907051515,-0.38896052121804625,-1.0268753037780392,-0.4728524745593322,-0.18449120904220576,-0.35969460874749304,0.15702282218351757,2.8401002080459783,-0.20325225394849217,-0.5629579837820133,-0.7761537593539573,-0.35698364609145533,-0.1994625417030034,-0.10200143558121638,-0.20476523799870344,-0.11493823945554478,3,0,11
1.4127764709986983,1.4104196095178771,-0.2704746963784728,-0.10105727611708808,-1.3961055603585601,-0.6842529771821917,-0.8621005023692495,-0.4708748036982354,-0.6923557980652001,0.7962152352381159,2.0986114223367376,0.06904957211773256,0.3913284368640829,-0.32299052417440527,1.0859063372872273,-0.47321693175815854,-0.18712562762946855,-0.0718568205275546,0.18756459110594528,-0.4914224272096703,-0.9204865835617431,0.19621382571095186,2.912488717988855,-0.21353139933157456,-0.11955801959410028,-0.13406740250399005,-0.1497192436626386,-0.10485409098581105,3,0,13
-0.9935819923637682,-0.7101653934342647,-0.18472831083468247,-0.13254164221291326,1.118243275578864,-0.7637786211279984,1.2207171172914115,-0.4709093007650456,-0.3702105972754127,1.022770278415175,-0.7668453979271398,-1.0453461876003374,0.28035529749087856,-0.15476424730127386,0.4233642090752697,-0.4731456350783857,-0.18466555262083362,-0.2909293310336012,-0.29706140308846346,-0.4914224272096703,0.4311095811081053,-0.42011505995859943,-0.12749535701878073,-0.2520452188565319,-0.1759864409725514,-0.1264971075186404,-0.22316329303395627,-0.11814567984660473,3,0,15
-0.26497513024120145,-0.7101727485427858,0.41639006077462193,-0.21006373760650376,-0.9208354171153886,-0.11989257969056356,-0.8621128519095734,-0.47090167148782436,-0.3685829386706278,0.9196423154782495,-0.5821705535440264,-0.34259807853208674,0.39681939270734395,-0.5257129710047632,-1.575154562155782,-0.47318508498122913,-0.18423429698471686,-0.12782591845160396,0.15522029523530154,2.7363402051804004,-0.1310193488410165,-0.32079529793191386,-0.06436805616308286,0.17439458411996897,0.5629752736267246,-0.1844523027111211,-0.1488166460045898,-0.043389031844818356,3,0,22
1.6818441193346039,1.428531276991898,-0.2704746963784728,-0.22369648736348305,-0.08531604459563669,-0.5489302927526306,-0.8620965683093521,-0.4708700026237389,-1.0679530899732146,0.9461979966911692,0.2796947015706138,-1.0453461876003374,-2.4142657541827193,-0.030818340094769844,1.388285151540782,-0.4730406099084881,-0.1826015295715144,-0.6122512177212158,-0.36132402993661733,-0.4914224272096703,-0.45661012503624016,0.32071381550024963,0.25694733900678385,0.07484773303778364,-0.11820668322034579,-0.17472359162522497,0.3479452230927665,0.07235529221096167,3,0,23
1.126617168209582,-0.7101661103112054,-0.18134891825851512,-0.014849411143663671,0.3412822764401279,-0.5177306551075318,-0.8621134530780871,-0.4708963068487342,-0.36876370586141505,1.018575945001664,1.3891135783147128,-0.25122586455587326,0.6147410143642072,0.5510892343027642,-0.8541027257219304,-0.47313090199721314,-0.18523451873516064,-0.2968771800198261,-0.3463666727022694,-0.4914224272096703,-0.6557599017497283,0.4224804166061078,0.8957016477106541,-0.48798876509258965,-0.11380873701276535,-0.06038023716079084,0.0023270077904457343,-0.052975364075301415,3,0,24
0.4608791842049001,-0.7101685796748183,0.11375369478494923,-0.20993719474660708,-0.6623957330714602,-0.555470451970481,1.2252609897073448,-0.4708955503338151,-0.6374432737674408,0.8974602871064933,-0.9823169655193509,0.7398229747889306,-0.9332122352052903,-0.5212382821301311,-1.230324464892394,-0.47321740678887614,-0.18118034617040926,-0.05060573737112625,0.13648367219610855,0.2467645002607295,0.13676328037413515,0.23958683138855433,-0.06970007367023945,-0.049536460112679516,-0.009867142752506509,-0.15984119025812918,-0.0820175871594402,-0.07484566785839747,3,0,26
0.12373526913795908,-0.7101691638394806,7.66776459784399,-0.06976717660281141,0.18981321739598556,-0.6141742983442091,-0.8621143273797195,-0.4709123695710743,-0.9896690894415263,0.8778483305829219,0.14410190688141686,1.3318916527979237,0.49291101554275885,-0.3089764527922428,0.10013328440912564,-0.47317938123614245,-0.18485825631210195,-0.46963145546750196,-0.22299044931899767,0.5360210552802189,-0.6701608702995355,0.06683641816414021,0.4269781503105462,-0.3738398817419024,-0.11884453835483073,-0.09747059477367805,-0.1516376598773722,-0.04705734927321215,3,0,29
0.5959092869413113,-0.710152728170578,-0.2704746963784728,-0.2639796490738773,0.6706752574442071,-0.15989986117973293,-0.8620995189151889,-0.47086766357482157,0.10748588818389858,0.5625925510607828,0.2659297778878732,1.0138686800167251,0.49670417121710936,-0.2742058811984792,1.109736628076062,-0.4730391846871289,-0.18712562762946855,-0.3098010221691335,-0.36771828917104793,-0.4914224272096703,-0.5501487776593983,0.5428204586049212,0.2590742090323143,0.5563833617815525,-0.11955158677795917,-0.2115508585472872,-0.08804126220340808,-0.0628877399096735,3,0,31
-0.5659739522991856,-0.71016154341993,-0.2704746963784728,-0.20356975542440875,0.049597026828591836,-0.4401372656676607,-0.8620930714460628,2.126966741912117,-0.3798161848400632,0.9452138148189381,-0.003872561485869863,-1.0453461876003374,0.5154991611649147,-0.5617218411018844,-0.49398938055527986,-0.47313850627673126,-0.1834086416441181,-0.2543180157544321,-0.3944480158814581,-0.15079995010262062,-0.6667240923809904,-0.2806426855711663,-0.0880246935817312,-0.2582445195139826,-0.10299280353818274,-0.12528626868202447,-0.1443561886050046,-0.10298447739396617,3,0,33
