 ROA(C) before interest and depreciation before interest, Operating Expense Rate, Long-term Liability to Current Assets, Inventory/Current Liability, Total expense/Assets, Long-term fund suitability ratio (A), Inventory Turnover Rate (times), Current Asset Turnover Rate, Revenue per person, Research and development expense rate, Current Ratio, Tax rate (A), Total Asset Growth Rate, Revenue Per Share (Yuan ¥), Current Liabilities/Liability, Fixed Assets Turnover Frequency, Interest-bearing debt interest rate, Allocation rate per person, Total assets to GNP price, Contingent liabilities/Net worth, Total debt/Total net worth, Operating Gross Margin, Cash flow rate, Average Collection Days, Degree of Financial Leverage (DFL), Accounts Receivable Turnover, Net Value Growth Rate, Realized Sales Gross Profit Growth Rate,Cluster,Bankrupt?,Index
0.2711543240051926,-0.7101307187593896,-0.2704746963784728,-0.09186618494480546,0.9337216787515721,2.6307908421921624,1.2209917103894337,-0.4707983689052525,0.10629911954199596,-1.2034663442322495,1.8781650295131163,-1.0453461876003374,0.6409404731114952,0.11866639336220033,1.3414925330853296,-0.4714564730823464,-0.18712562762946855,-0.7341538351917294,-0.2882437069526028,-0.4914224272096703,-0.7973236462073134,0.6725013536761438,0.945210618152001,-0.09712016045674085,-0.11955801959410028,-0.15316514862116087,-0.0031716868983743774,-0.07150184045614633,4,0,9
-0.07443729639545833,-0.7100252694842801,-0.26128170806915463,0.18568551394150054,0.37703489815774144,0.15661406625958021,1.0647391517303302,-0.47030121859532514,-1.4674463021477784,-1.2034549376645736,1.3547263502328346,-1.0453461876003374,-2.414265652302358,-1.3367625971465495,0.923454662123746,-0.4732031466362834,-0.18343616677574945,-0.6785851036226722,-0.3867947800227127,-0.4914224272096703,-0.6919985059263837,2.496469521566011,-0.5449324368197589,-0.30821007225606495,0.06441750535184129,-0.11409195698328284,1.5197556028863692,-0.040943481591726845,4,0,14
-0.351846954292371,-0.7101122154405719,-0.2704746963784728,-0.12368620822140365,0.3807935254891976,-0.2413247106407173,-0.8621157482390104,-0.47080213257624376,-0.6560339511000415,-1.2034631265346476,0.9756231402362129,-0.09367379428806862,0.513009396374975,-1.2192239671842884,0.4519343892137962,-0.47321027697654167,-0.18712562762946855,-0.13434950667868836,-0.38978502872047033,-0.4914224272096703,-0.8242565181959802,0.6174447731111257,0.0948990753362306,0.251546250027011,-0.11955801959410028,-0.1911452957252602,-0.1511308934313721,-0.07176816990577142,4,0,17
-0.02782626724031574,-0.7101382850230983,-0.2704746963784728,-0.08976672232955007,0.812196687305469,-0.0704067171157474,1.2203718169634734,-0.47089068696102865,-0.5151620797010529,-1.2034720438052549,0.38102637999712935,2.0099037764261607,0.39270352626172045,-0.7221896749121384,0.25813267545096386,-0.47310191141523555,5.4870730096000475,-0.43425874432005335,-0.3676760879773351,-0.4914224272096703,-0.741533345566371,0.8660524037993071,0.4834395825978608,-0.27141280260370104,-0.11504534619768013,-0.12225984223547534,-0.07920254966526749,-0.08013578309375974,4,0,35
0.40539335175582036,-0.7101615167844237,-0.2704746963784728,-0.11645046460231437,0.5625973898238991,-0.6400796784424818,1.2101431864384884,-0.47086792953210466,0.3920929515112757,-1.2034771803134237,-0.3020057309299034,-0.9454352961538345,0.6250557855605594,0.1650157485856508,1.2579134341735578,-0.4730729231214634,-0.18530794251662328,0.11899901326019686,-0.3063862705500992,-0.4914224272096703,-0.13290034020830488,0.3309224873926359,0.027207941743700014,0.30602482698036904,-0.10119904737955925,-0.1954063066990434,-0.07560078001629328,-0.06465830375126708,4,0,39
-0.5026864898475933,-0.7101597377239578,-0.2704746963784728,-0.06544302067680209,0.24376820701971624,-0.37006060210915703,1.2142764664971908,-0.47083389629046146,-0.5449024644683659,-1.2034781349634596,0.6677265569420484,-0.2897519956453794,0.4634388821663995,-0.2542108044507629,1.1326531433106706,-0.4731427834200272,-0.18408750510140112,-0.36290964529609376,-0.37025934456323517,-0.4914224272096703,-0.6309683297783679,-0.1432695767243933,-0.324854082329697,-0.1550555024359108,0.06219306227889782,-0.14406722601617597,-0.14610679607401325,-0.05034210273321041,4,0,43
-1.0946672517136304,-0.7100208382891132,-0.2704746963784728,-0.05500583783163048,0.8738832164900239,1.3230251640887083,-0.862112387450071,-0.47047262431108583,-1.316105810342745,-1.2034775894701195,3.0507136793293004,-1.0453461876003374,0.3592578146701442,-1.398205992033796,0.9370156250478695,-0.47311949579209334,-0.18712562762946855,-0.7176977351989027,5.506467710761005,-0.4914224272096703,-0.959821480316915,0.7886941306596309,-1.7187174557700635,0.3300999197421924,-0.11955801959410028,-0.19723296828746714,-0.18389601903594172,1.180722510233415,4,0,51
-1.0931147637545187,-0.7100895200610907,-0.2704746963784728,0.002282622776776488,-0.23334403497123493,-0.5787365435791522,1.2211284630926822,-0.4705851955557048,-1.3385787875080377,-1.2034786441024872,2.2600082382995055,-1.0453461876003374,0.8299215142990529,-1.3525033423202386,1.3063072860840306,2.119258401112399,-0.18423429698471686,-0.2155712136600203,-0.38782946609973173,-0.4914224272096703,-0.9393220466228733,-0.6655109745786877,-0.7551856494440804,0.18304710813457872,-0.12346940333689614,-0.18536479054013708,0.10497578508285864,0.6987886488264684,4,0,52
0.4274130933246876,-0.7101427453344542,-0.2704746963784728,-0.19148952133761354,0.6071471289650204,-0.2998250292225964,-0.8621146006537479,-0.47083526299531225,-0.7371587842876274,-1.203475289320956,0.48903768896658356,-1.0453461876003374,0.5192245777616058,-0.2707494717533363,0.7489168830797005,-0.4731023869662469,-0.1846839031492641,-0.47732748471262015,-0.1644778529268847,-0.4914224272096703,-0.5731757633512627,0.8538986404145585,0.10564474073629722,-0.26583977784800394,-0.11115065351804952,-0.12347038309616601,-0.07768238749989761,-0.05261598487472849,4,0,61
-1.2849872572111356,1.4091282410877501,-0.2704746963784728,3.6113003649064694,-1.4129242375982112,-0.08220855375320696,1.185535397413274,-0.47084886501459966,0.24044787076060303,-1.2034841357927375,3.1902452899497646,-1.0453461876003374,-1.0579137796563731,-0.8629646141581033,-2.1016331887283437,-0.47314611067047013,-0.18527123502208562,0.05712426588588508,-0.2771253758535148,-0.4914224272096703,-0.8513928778127039,-1.3507335015315263,2.912488717988855,-0.9342287952468082,-0.11986143879667972,0.5318309914895535,-0.2204449974970375,-0.29154859524760807,4,0,62
0.042220559413903055,-0.710143090417318,-0.2551705260227932,0.024037637143417865,0.6558764603141549,-0.3547723460385752,1.2006447055974823,-0.4708890014459936,-1.078272997025909,-1.2034787168217103,0.3316386964212307,-0.10033165218390158,-1.0308277981723482,-0.5632303758562124,0.6677259806797473,-0.47318128247736463,-0.1820971697433565,-0.5664668570937363,-0.3748047601382987,-0.4914224272096703,-0.7372745586519409,0.3211576265932651,0.5079460595255544,-0.3801032732222231,-0.08183027892660157,-0.09596063650980836,-0.1386008979490764,-0.10967505111680553,4,0,65
-0.5082294422156297,-0.7101406479867501,-0.11674316984746985,0.057158947756798285,-0.06500112442013442,-0.5745503400453558,1.1911453878046026,-0.4707106414748253,-0.8127156459227307,-1.203475316575642,2.585912567721115,-1.0453461876003374,0.5291054276161492,-1.1559448270696764,-1.738180789747653,-0.473228815200152,-0.1858494777785083,0.22207807085322834,-0.40776713359022393,-0.4914224272096703,-0.7023375481609363,0.4928551983504582,1.1105061572121757,-0.6538781991769023,-0.10863036069182253,0.026326342548435844,-0.14520433509326997,-0.09620517892366882,4,0,73
-1.2687897350654658,-0.7101403559439392,-0.2704746963784728,0.3496892326097562,0.7923160457733427,0.6696465448578524,1.1919856682137007,-0.47080309529278586,-0.7137523549645867,-1.2034740529145032,0.6636593664714627,-1.0453461876003374,-2.414265629194441,-0.5874569123350268,1.3818802518819637,-0.4725442926610691,-0.17611464324397616,-0.6920317609526823,-0.38488474146194096,-0.4914224272096703,-0.45427939357165015,-0.2566174941922466,-1.7187174557700635,-0.7009260919714263,-0.16838747485409022,0.06363871980819165,1.0510697150203594,1.759535524685361,4,0,75
-0.4027396242035156,-0.7101170734970083,7.66776459784399,0.21416586092146,0.6080412900410815,-0.21589652591368852,1.1885416162634017,-0.4707996012990184,-1.1429789530318692,-1.2034762166302349,2.0671935408059547,-1.0453461876003374,0.3521703112383325,-1.1058545867716072,-1.2309238809310281,-0.47317462816432326,-0.18439027869795604,-0.5673840062670011,-0.41135142503393185,-0.10828545827441936,-0.7604529278383922,0.5647010147929626,0.5539541645542314,0.10420188143666513,-0.0916492050646599,-0.1777629342936513,-0.13030848598604694,-0.0716619746213761,4,0,77
-0.2026590107310914,-0.7101353116114397,-0.03031697069935512,-0.029639604944010373,0.8547176788125409,-0.6534199176796328,1.2085156491379176,-0.4708587151973818,-0.5226153606560273,-1.203477862189355,0.4270972514133189,-1.0453461876003374,0.4279172151887786,-0.40044509480932333,-1.2077042038579793,-0.4731884118813826,-0.18472061366969986,-0.06869191420133709,-0.40394072654073837,-0.4914224272096703,-0.09922251718368086,0.4442914478561635,-0.2414238907527364,0.6362177349201531,-0.04307425632104896,-0.2155139856265297,-0.13058877123992405,-0.09408349370368922,4,0,106
0.6739077416751103,-0.7101558347735156,-0.2704746963784728,-0.14409004862914057,1.0152136749091305,2.413126964380711,-0.8621152564564367,-0.4708678166256939,0.40917541538732327,-1.203475407496084,0.544609823678876,0.061891659532094426,0.4279172151887786,0.5205367563400508,1.0651831022668976,-0.4704499312244588,-0.18712562762946855,-0.7410979234469621,-0.26040401001734964,-0.3601260909622593,-0.4271258461156145,0.38334108619954627,0.5906898198275266,-0.3326353923529501,-0.11699862231222385,-0.10834748273430264,-0.07076169039946148,-0.06070475776968884,4,0,113
-0.03908356872894241,-0.7101464889283978,-0.2704746963784728,-0.05941825767947822,-0.25724021972956435,0.06967576041979423,1.2276026373000246,-0.47072494184522345,-0.1356077566425638,-1.2034747438551967,2.2117765268444805,0.35574743159799005,0.4941766834824656,-0.7530972737326432,-0.5490078603239307,-0.47312757484672224,-0.18712562762946855,-0.2075157988630919,-0.38337177739593553,-0.4914224272096703,-0.7737968678602676,0.6232599827319905,0.21082267016458395,-0.13199712190695465,-0.11953496868898979,-0.14800889899727138,-0.13797909310596024,-0.056898860012041606,4,0,117
0.18359249232981917,-0.7100263307729814,-0.2394161016158985,-0.0425186558023603,1.774361571786585,-0.5301554414941242,1.193395854753618,-0.47089010734897235,-0.012253025301376206,0.9819650845675887,1.5577546920644192,1.0538463309737132,0.49037581567090077,-0.7939147447080322,-1.87434246169112,-0.47320599863466917,-0.17788176684988383,0.374245458462002,-0.29750769806169636,0.9629225577739824,-0.5874625246020849,2.4856795675010708,0.5182680735226856,-0.3348005669586832,-0.11474850314544154,-0.1077429417930728,-0.13262093789872198,-0.047934831757809916,4,0,122
-1.3735246304767827,-0.7101340107714487,-0.2704746963784728,-0.12047164535792988,0.49977379087719703,0.9154548782267371,-0.8621135896426624,-0.47084950228501193,0.594129522582519,-1.2034700802772034,0.7521145333289969,-1.0453461876003374,0.27581121407317716,-1.2309179257076992,1.1496493811910165,-0.47306959698015427,-0.18042873167196877,-0.08937136311543362,0.5233702934679855,-0.4914224272096703,-0.8862883060830997,-0.6092941328116536,-0.7471895278158989,-0.5592874185558737,-0.12489225106439508,-0.029407183886245407,-0.2559705412823525,-0.1733346571508444,4,0,124
-0.5327645909486529,-0.710133055005875,-0.2704746963784728,-0.29376530659254796,1.8763569377482419,0.7554678187874313,-0.8620014184263443,2.12677100770768,-0.7320100242616342,-1.2034841357927375,-0.9735551879595933,-1.0453461876003374,-0.9430543253897233,-0.23707419644200511,0.8476672610458642,-0.4723406824850863,-0.18380310357448482,-0.7291401213027309,-0.35624116945879175,-0.36903991721846074,-0.14331473700948602,0.39445609279943683,-0.7959549700021021,-0.2993174408004255,-0.12785014916788628,-0.11620907436254785,0.3927295309671399,0.32195983374417175,4,0,129
-0.5311822822806247,-0.7101370904646481,-0.2704746963784728,-0.3234205084633354,0.17019762874646513,2.817213720258699,0.8498862788176699,-0.47072707204243575,-1.2075156224461483,-1.2034772803399396,1.7479798480239401,-1.0453461876003374,0.48910627736230095,-0.6541836899149502,-0.5088295071963181,-0.4709451438354227,-0.18712562762946855,-0.7807972082356707,-0.3730120374531547,-0.4914224272096703,-0.6540436727294079,0.12021101845210708,-0.004762874359088068,0.7096670562125633,-0.11955801959410028,-0.21917352187521133,-0.12241212545781871,-0.056553687946290766,4,0,137
-0.7055254097687235,-0.7101238428705307,-0.2704746963784728,-0.09895285546583255,0.9600100621755873,0.6085803097564797,1.2292040767709471,-0.470813939935168,-0.9742803201528449,-1.2034691076138375,0.06249019559944727,-1.0453461876003374,-2.4142657323741905,-0.8140903131990596,1.308291738136209,-0.47271331824658,-0.17885269618864538,-0.7150359408312573,-0.4228095173733564,-0.4914224272096703,-0.3219141577441167,0.26350773318008514,-1.0488861077097362,-0.2507804831493828,-0.2647910955931984,-0.1267998358551848,0.1605926389312282,0.9878332361454847,4,0,139
1.0151486698627767,-0.7101294179478947,-0.2704746963784728,-0.09755324767801644,1.326599287584805,2.0370786013951623,1.208689373850474,-0.47083123564847307,0.238218206834476,-1.203465480686598,1.5093387752276006,-0.11707100132717298,0.7512500439173224,0.1876089189409784,1.388285151540782,-0.47184268018830305,-0.18712562762946855,-0.6930844574156093,-0.33275099656887996,-0.4914224272096703,-0.741666474208346,1.040680196765786,1.342450157108687,-0.6033638872673106,-0.11954140149429733,-0.006004051239902964,0.022790902482715408,-0.06519069763230881,4,0,146
2.708195306764074,-0.7101452940936048,-0.19514076780661485,-0.22002252212281703,1.0045552175117138,-0.4449868524296041,-0.8621080705401218,-0.4708871221064895,0.5160082543561784,-1.2034707347610953,1.221459102579892,0.5932366912939093,0.7154828707494564,0.30523824166218727,-0.5412048253253405,-0.47307624991279834,-0.1820696642956933,0.1617993688972973,-0.3630783586451408,-0.4914224272096703,-0.6722764965966944,1.3612973214558053,1.4948490079468273,-0.5235205909151055,-0.11228836794307347,-0.04593652745007692,0.05930245723126469,-0.06757409188848797,4,0,148
-3.3053054874537926,-0.710053371697213,-0.1548674185740205,-0.31601380858007794,2.293010802505649,-0.0859834047247521,-0.862083509966851,-0.4708400668761352,-0.39785250422478285,-1.2034781622195234,-0.963829660280366,-1.0453461876003374,0.02885552905350647,-1.1727817606494146,0.3487683675806171,-0.47318080685223846,-0.18314264682946393,-0.6114038462786067,-0.42511231659824605,-0.4914224272096703,2.0014204499772137,0.8215073629996399,-0.49880136762889754,0.8117860861340734,-0.1431465887859348,-0.22344419765797013,-0.4152107321060133,-0.10454655430934262,4,0,152
-0.13460712205901904,-0.7101358426485108,-0.2704746963784728,-0.0791683786403263,0.7457065240322649,0.1270034198972985,1.2324295606868685,-0.4708346100624286,-0.15829983541286383,-1.203468934895167,1.508862458040763,0.045430196470101825,0.5678750333142482,-0.747530377328497,-0.3933172812409648,-0.47305819215616896,-0.18712562762946855,-0.3319821698278936,-0.041871772046980414,-0.4914224272096703,-0.7767348051538246,0.525414341822304,0.9822086078661337,-0.3257606717790637,-0.1172140687750003,-0.10985896527789257,-0.10088106431198472,-0.09487032734615324,4,0,162
3.980630942023431,-0.7100899180796342,-0.2704746963784728,-0.3234205084633354,1.9457012849458442,-0.597410639713397,0.8498862788176699,-0.47087716159825743,-1.0501412790370428,-1.2034783531729858,0.04882283168111194,0.9662347261266404,-2.414265764408128,0.7170237123424916,1.1337515850486206,-0.4731137927859015,-0.18712562762946855,-0.5876107516547939,-0.3839216589165754,-0.4914224272096703,-0.3927061924281363,2.679866717559012,0.95203452102226,-0.6625140519199685,-0.11955801959410028,0.03260283968512441,0.31741358797040137,0.004175555456724314,4,0,169
